,CURLTUGMZLYLDI-UHFFFAOYSA-N_298K,IJGRMHOSHXDMSA-UHFFFAOYSA-N_298K,VNWKTOKETHGBQD-UHFFFAOYSA-N_298K,MYMOFIZGZYHOMD-UHFFFAOYSA-N_298K,QQONPFPTGQHPMA-UHFFFAOYSA-N_298K,ATUOYWHBWRKTHZ-UHFFFAOYSA-N_298K,HSFWRNGVRCDJHI-UHFFFAOYSA-N_298K,UFHFLCQGNIYNRP-UHFFFAOYSA-N_298K,OTMSDBZUPAUEDD-UHFFFAOYSA-N_298K,VGGSQFUCUMXWEO-UHFFFAOYSA-N_298K,XLYOFNOQVPJJNP-UHFFFAOYSA-N_298K,FHNFHKCVQCLJFQ-UHFFFAOYSA-N_298K,DNNSSWSSYDEUBZ-UHFFFAOYSA-N_298K,MWUXSHHQAYIFBG-UHFFFAOYSA-N_298K,VLKZOEOYAKHREP-UHFFFAOYSA-N_298K,OKKJLVBELUTLKV-UHFFFAOYSA-N_298K,LFQSCWFLJHTTHZ-UHFFFAOYSA-N_298K,SFZCNBIFKDRMGX-UHFFFAOYSA-N_298K,UGFAIRIUMAVXCW-UHFFFAOYSA-N_298K,XDTMQSROBMDMFD-UHFFFAOYSA-N_298K,UHOVQNZJYSORNB-UHFFFAOYSA-N_298K,TXEYQDLBPFQVAA-UHFFFAOYSA-N_298K,XKRFYHLGVUSROY-UHFFFAOYSA-N_298K,ZWEHNKRNPOVVGH-UHFFFAOYSA-N_298K,LELOWRISYMNNSU-UHFFFAOYSA-N_298K,QGZKDVFQNNGYKY-UHFFFAOYSA-N_298K,JCXJVPUVTGWSNB-UHFFFAOYSA-N_298K,CSCPPACGZOOCGX-UHFFFAOYSA-N_298K,IJDNQMDRQITEOD-UHFFFAOYSA-N_298K,NNPPMTNAJDCUHE-UHFFFAOYSA-N_298K,HEDRZPFGACZZDS-UHFFFAOYSA-N_298K,KFZMGEQAYNKOFK-UHFFFAOYSA-N_298K,BDERNNFJNOPAEC-UHFFFAOYSA-N_298K,VEXZGXHMUGYJMC-UHFFFAOYSA-N_298K,WEVYAHXRMPXWCK-UHFFFAOYSA-N_298K,YXFVVABEGXRONW-UHFFFAOYSA-N_298K,RWSOTUBLDIXVET-UHFFFAOYSA-N_298K,VZGDMQKNWNREIO-UHFFFAOYSA-N_298K,TVMXDCGIABBOFY-UHFFFAOYSA-N_298K,IMNFDUFMRHMDMM-UHFFFAOYSA-N_298K,OFBQJSOFQDEBGM-UHFFFAOYSA-N_298K,LRHPLDYGYMQRHN-UHFFFAOYSA-N_298K,IVSZLXZYQVIEFR-UHFFFAOYSA-N_298K,URLKBWYHVLBVBO-UHFFFAOYSA-N_298K,RAHZWNYVWXNFOC-UHFFFAOYSA-N_298K,SWQJXJOGLNCZEY-UHFFFAOYSA-N_298K,BZLVMXJERCGZMT-UHFFFAOYSA-N_298K,GQPLMRYTRLFLPF-UHFFFAOYSA-N_298K,XSTXAVWGXDQKEL-UHFFFAOYSA-N_298K,VXNZUUAINFGPBY-UHFFFAOYSA-N_298K,YTPLMLYBLZKORZ-UHFFFAOYSA-N_298K,QSHDDOUJBYECFT-UHFFFAOYSA-N_298K,WSFSSNUMVMOOMR-UHFFFAOYSA-N_298K,QWTDNUCVQCZILF-UHFFFAOYSA-N_298K
NIST-MATDB-3e23a7b6749879ee42f7de40eb1cb81d,4.4491200830434945,0.1297921678619843,1.1020011722033558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-845fde624acb62234c0a8be05212db5a,6.568218247710792,0.446685365522107,1.2011265715617223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4c56c8bb736787fc7331d19ecd08af77,2.407659331499634,,0.9767845587219681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ad8443a58b6d0f9c90e2c966b478e551,9.186041585552797,0.39970531688301886,1.1439749593549418,,,,29.28538937694425,,12.090677027007704,20.213030259956632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-120341abab512148a2586319c9580c29,,,0.22419011910319092,,,,2.6803930622051766,,1.2628220928077907,1.3166089294363064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f68a58fe7a68c0fddf6b45d0b0178a79,113.24398251831201,,15.616116680203705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4849f8961f48df2040174f503bca7959,79.35604885774862,,15.905768691049552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d82319e0c31c165cfeec1bb829721147,4.00032697876781,0.07160219856396931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c3a9cea302c1a56a8b4ca19ef66b4859,,,,,,,,,,,425.1453167642622,,,,,,,,,,1524.4842208844802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e8800dbc8197a036f5421ba1eafc61f5,,,,,,,,,,,435.4988142453871,,,,,,,,,,1043.05928126877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-56a7e860822819db08b3fd9fc437f425,30.322893746260586,1.4964580495427369,1.310496394990642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e6c566b2365fa4837027d00c57215620,,,0.45038955320395074,,,,,0.06645166469581287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f4b549a56c1a5caf008c436b7d0aaaea,152.53482723115698,1.3331902602495735,1.1295192743925258,,,,,0.055105541827766155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8b2f5bfff597fd6ac1507365a3732a97,14.555166204558704,186.96462287820938,0.9600820419134961,,,,,0.03864823457654342,34.87437268922737,286.90570761787075,,10.377524880140804,15.313059880535778,,,,,33.60067484544904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-98261e1cacd11dbc66fdc2910f2226ce,0.13553241307672842,,0.021481494997133137,,,,,0.019623946103461333,,,,14.76450741748552,1.0579928465579942,,,311.43102891619463,,,,,,,0.14785441598504045,,,,,,,,,,924.6349864263362,,,608.9164069394647,,,,,,910.2109063122454,,291.6565320696631,,,,,,,,,,
NIST-MATDB-b959013d12b8df7d874e8bc19a3ad825,16.811044230224127,0.44456504959182597,1.6797989660599493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1a1defab22ed24afae046ee6baf89096,25.724833627922294,0.7955956747163978,2.0143637004154056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-bbd49495da41750d51448999c959a2d8,,0.01986297880498833,,,,,,0.03666033586302006,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.295931384569,,,,,,,,,,,,,,,,,,
NIST-MATDB-7a8a4b342261ff450cd42f48df113dca,,0.044989926823179614,,,,,,0.04067554886174797,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668.712416104085,,,,,,,,,,,,,,,,,,
NIST-MATDB-ea4a86268b8badb53993813b83787841,,0.04890911665782968,,,,,,0.07211543393569626,,,,,,,,,,,,,,,,,,,,,,,,,,,,5971.37763605513,,,,,,,,,,,,,,,,,,
NIST-MATDB-7afa6cd2b9010a5fee66c761d34f79ff,3.717526850899875,0.16596873171971324,0.9353294314167506,,,,,0.10432435893866497,,,663.8812094854949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b8c4e18463117dee9f5f15647d05d70d,3.5270354603338654,,0.9146087823423885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-02fa0a686d30d0daa41b039b888c529d,2.606299600075667,,0.8765279747333464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b7c532faf2e63ad3b792c61e5c687542,9.805434381389965,0.7060249964352386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-683b57f7fd74936533ef32fc642f2920,1.371157714762335,0.22052255859532074,0.5442775098581084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fda8fe6cf4a0530645e7c92e01896f7f,7.888582939962641,0.21649741833093575,0.7215273146962186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ef674de883655e5a6bfdc48235b4defe,12.203848274539542,0.23519861375695747,0.8355444232336705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b970cc46b139824b51520d18a9b63146,4.1151595915441375,0.318608041115606,0.8896637844179892,0.3186746406074773,,,,0.0849736322942828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5ac4b4c4a8c7d9aac288b2fe0c8698bb,,,,,,,,,,,29.819074780343193,,,,,5.395437669281671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0935d4ee46848fbaeb6295f9a515729e,3.354363301621578,0.18567284917879873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-50f70ae705dac74976f4c6867d15233c,1.3962830340445813,0.02109397492544428,0.1475436337217098,,,,,,,,3227.0974976670236,,,,,,,,0.053273158009416684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-81cd50ebbcd4f89b1e67ab2d3a2195db,2.595679633029412,0.15074975642105226,0.5178753505061391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a0ccfbbbc17279f073aa1146a3a79ee1,4.162889919009067,0.3364034317227051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7aa55c489dc601427d2284941975fbde,1.3045034135728966,,2.6255795763940215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-cb92fb8a573d601d911df43416fac968,1.5801076295761378,0.2191609407731679,0.5349631126804003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1486234dc0e4c1f6b29297b372062cbe,1.7828746549250154,,0.37657770088184556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1e1291030fcd194b53599b4d457548d1,1.479018224981687,,0.3391438243970686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9f81b32673ab9cff65bc2c756197369f,0.5214923712235681,0.03329964365899586,0.15374884251005916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-83889f5abb4062381c9056f5eab9c54f,1.2387059404880623,0.03393968260512575,0.04490853805245801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f7d7eceed263e0880a5a6c67d71df113,3.8454602479037043,,0.5563175630399794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fa9457995735ac94de2cd562ae6d06ff,2.5418140110127476,,0.2191395930071974,,,,6.002503078992939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-cc2b6c833bf092cf070c0a8fa01a3060,2.701438608124171,0.06455971045058484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0f23e9138eb186545d5877788ca80f1b,,,0.106639233912659,,,,,,,,18.723845894154984,,,,,5.188329405783946,2.17369345186677,,,0.14034371152802216,0.35476494925406266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-554de36b7f2f656529c27910955ec14f,0.0191258442692619,,0.004985787553956908,,,,,,,,,,,,,,982.4581571726914,,,,11107.807133780385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-591341d56de55cdcdba376d6931481e5,4.4402665558838645,,0.17715637712651047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d7ca58df25e418904749b937dc840b31,,,0.6054483197243267,,,40.68111291510833,,,5.966138194502589,3.447801018793848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ccec06ae986306ab039f4a5db9b57d6f,1.3881368929182978,,,,,,,0.06657459393560722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4c3f756846170c3b55b807888c07cbfa,7.114665146768663,,,,,,,0.07921964190399523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8218c9eddd5fc7ca376c0e5518b22881,,,0.5684220899925853,,,95.09303696672521,,,16.44965438618865,7.223311061580362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8b8ec78ea74003b46e02c61002f73655,6.776026064192953,,0.638568846409145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2e58a59db01ec9ce119dc8cb9bb35fd1,135.61352251615082,,0.13513636909205098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a5f2700018fabfecc4d4d0c9b084d6a3,100.91410237790781,,0.11512820161029831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-11589e25122956c3d1be43647ab0c433,12.460765688373137,,0.3072782350332551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fc027f5b71b927e74e9b317b0116d657,2.9497732612089016,0.08534276274101682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-56514a6199a2ce53fc3b4acafef4d3c0,3.9177787763154526,0.22439740590195748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-12953db38a00b28298da9bdb61872b08,1.0113532245821968,,,,,,,,,,,,,7.602850389327353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-583730d0505fee8e96114c456d291515,,,,,,,,,,,498.96284427591706,,,,,734.2553254207044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3af5f20d8e1a2365aba6693b255f8f68,1.9845197664924403,,0.6370012486087803,,,,,0.02911615452384205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-066d569bcd25b6e06b165af9e668c7c1,2.4750360891702785,0.19867112067068027,,0.16930095637829326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e76751d386092e2623e344b84f5cf1ae,,,,,,,,,,,490.8836663082077,,,,,52.35982502873513,520.8924695804563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-bdb797f19c024205bbb7dbee45ecabab,5.635489119639599,0.24637018671157782,0.49934571158126945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9fa2aeb983bbdf159afd36f8462a9c4e,8.703547873285723,12.89695164155858,7.548564415792937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ba661add260fcd1cb318e49bea5d862e,2.8906354069452806,,0.908350589100131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-59f19acd1afc50835c8dcdedacfbb39e,3.264522839915487,,0.6817500750920896,,,,,0.0630426163891072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-25536b80165e8b2d1525a255abab835c,2.6812826388067985,,,,,,,3.172087540867166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6fd1bd97a5b2289108bee3430b51618c,2.120864263949325,0.13500553566349066,0.45211398892745364,0.11749433255268495,,,,0.03773528431400217,,,,,,,,,,,0.1958617411145629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5b4d9a8ad9c3397a31f52ff67c0dae1d,2.0257825803724057,0.11481809884580785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a6a1d67052c81cececda752f2b2d6255,2.94536023907158,1.2866170437650126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8d3db4b0d98c04559d08b18dabab1a76,5.330346145172161,,1.2418008899977113,,,,27.726379576281108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d1e2cc75d94f232b90bf94e9ffb54174,,,0.4716379371476592,,,,,0.1273201131047434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6c3aa1fc2c64433a2c6a23ce2e354193,5.8213403625658415,0.45188851135632285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-385731bbd2ce68b60b4ad2830acf20cd,,0.3173237121634759,1.3110568357404642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ba44d94d4795e26e53b0ca7a786c3229,0.1682392248737436,,0.04537179809372406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3d59d2678a8055eac758c16bc16a055f,1.7207218720989244,0.26381502480249297,0.4371473160575206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.860640514566394,,,,,,,,,,,,,,,,,
NIST-MATDB-e4571fa16aaf766a89241fdb2517cd58,,,,,,,,,,,11.503474971898324,,,,,735.5159510817856,0.1607005168502783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-15bed6bfd56948d947e4b38745b2df4a,,,,,,,,,,,,,,,,,,,,0.4900058564460549,2.6860862003456942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-79655a27e098f45ca3ac3672ab8b99e6,,,,,,,,,,,,,,,,,,,,48.55209420640478,55.07724046939458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fdc637d152059ca46f96706cf9c4e464,3.3795979536714067,0.41566056813383095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e2507531ec2d25150420ab376c9b62f9,301.30683369030555,0.9731824061617889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e19585e244cc821de95904466912228c,5.359262669319091,0.03933787232145509,,,,,,0.05662913375608335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-acc401e3ec9a9a7ffb7948daa55b7bee,14.139213001236403,0.4968396973304534,,,,,,,,,33719.41427734505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4f997dd50218f80755de4f39ef56d711,3.7891787996427015,0.2195626785726718,1.0192524764687698,,,,,,,,,,,,,,,,0.3338903784795433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fa79ad13534250f0bc3baa41eda9ec6f,3.9458742558628046,0.2675002612770664,0.9788365690476891,,,,,,,,,,,,,,,,0.4456120900904453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a90af2f6523476761c9c35a6bd39896b,0.2833416301673661,,0.329862800379707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-48f4023d446be2a618f2ac6acc88fee2,1.567526500103553,,0.19756137883347819,,13.437336504510009,,,0.10978046947224032,,,1376.5691184845134,,,,,,2448.4650252489664,,,,,,,,,,,,,,,,,,,,,,,190.39659737038244,4.200450188370005,,,,,,,,,,,,,
NIST-MATDB-7754bbaf35839cdf229f1b0236a7060c,10.171807902312272,0.5073956692242608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-855f75ff9247c36f0a92c30040608729,7.9603284333904725,0.7256220351325207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-35b5d7b199752e1f0822f54d5b0b7248,12.701701159632602,0.4904123510410662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-62b6b6c115fd4cc013ab15bb7d422020,1.5065856344864468,,0.6034919251530956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d92900e70328665628a7d8df3abb7c94,0.3718381265015296,0.08546058345682633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9a539b9a763badb795c0b7354981e0f9,1.4401998799840177,,0.492335871086151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c89e28509edba0ace80e26d24a371e99,3.088175952840609,,,,,,,,,,1046.7459806898894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1c693e27bdd811ade9ee7f19e1751ede,3.944823408485888,,,,,,,,,,8.020195905272441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c93e4e4de0de5f69784bd3a044290aa6,7.874321354061501,0.36044848773500227,1.1269673659732868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-70adc65753e53e19b9751edf07eb47c2,2.5006495688057018,,,,,,,,0.2667081968235847,1.5046816769940503,,,,,,,,,,,114.08597208862794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.5076254622063,
NIST-MATDB-38696c3c984e76f64684c68c8a13f9b4,1.9398583784557784,1.186772217464135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5f1248f7bf3103550b429df336e187cb,5.102808074781756,0.3877251355238412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0a84523bfa75a7fd5df1ff5edcc23c71,11.754911817311907,0.1474396936008921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-342fc1d93ed53875ada158f7c632a025,8.430217891581453,,1.1913505311014179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-aa9d45b8f26556531b2b8a0a19335c9b,1.9356530103490885,0.12914253973549877,0.7323867901188671,,53.32423863003947,58.50009622108739,7.133104325317926,,11.994064524962852,8.442225957123544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-217068c8f810635ff0993eb984f54688,1.2320144496292385,0.08692456780579888,0.27338667759808777,,,,,0.026579189514187338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b1fef17c8833eecdcde9aa84145ee3ab,7.816431732860449,,1.109654788165332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-26ee3aefd50411b7c51dc126cd95d6bb,0.6070873146696395,,0.0337712055878539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e04c75145442b77c878502b5afa1e53f,,,,,,,,,,,907.0587259425055,,,,,228.0874735755075,1.816726751625016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4782e960f02766a110f24c95e5490f4d,186.92542654005544,,35.825744777794824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d46634db5e453c0b9bd1d9ceee9f7876,,,0.48194935680943674,,52.02467969584015,56.5266117729223,7.234777516021959,,6.5734489163065515,4.425083608369878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-53139b1e3f2cd1225de4a47fba252e59,1.0298855152264226,,0.3676364916270296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7e653a2b49f38e650ba2e4c0844cd875,3.371598872777498,,0.6202958396506029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a320691f48e701c419bea37582969820,30.03875950740776,0.2049759644410283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6314ef7e6bdc7dcfa8cda20f5878094f,3.736697830524821,0.2727330235251754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0b2b7343b7de1244ff728cfeddc56694,,,,,,,,,,,,,,,,,336.32481312565454,,,1.9545763157689313,63.35217596121846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-36aea41c0f12ee7f7520dd971e4d71f2,,,,,,,,,,,,,,,,2080.045729020866,3.456468633232114,,,,,,,,,,,,,,,,,,,0.21127189327205864,,,,,,,,,,,,,,,,,,
NIST-MATDB-04374f12a4dc218fe69b8f3c7c7220bf,,,,,,,,,,,,,,,,30.260246503167313,54.28357986943236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311,0.6754512737066732,0.1787268705684103,0.3369622575920207,0.01578451830815619,,,,0.08089880103816229,,,382.0480679853229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e541b4260474f7557374f08111813c73,0.8184420112927915,0.201083817499778,0.3288067771324016,,,,,0.06007040576341063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
